seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
44,Malkajgiri,GENERAL,17,Ramesh Loggari,MALE,37,GENERAL,IND,,,400,0.17
44,Malkajgiri,GENERAL,18,Ginna Srinivas,MALE,42,GENERAL,AHNP,,,205,0.09
44,Malkajgiri,GENERAL,19,S. Mahesh Sharma,MALE,37,GENERAL,IND,,,161,0.07
44,Malkajgiri,GENERAL,20,Mohammed Zaid Ahmed,MALE,27,GENERAL,IND,,,155,0.07
44,Malkajgiri,GENERAL,21,Nancharigala Vinender @ Vinay,MALE,34,SC,IND,,,147,0.06
44,Malkajgiri,GENERAL,22,K. Dharma Reddy,MALE,63,GENERAL,TLP,,,130,0.06
44,Malkajgiri,GENERAL,23,Bala Krishna Kukudala,MALE,29,GENERAL,RJD,,,120,0.05
44,Malkajgiri,GENERAL,24,K. Ram Mohan,MALE,49,SC,IND,,,105,0.05
45,Quthbullapur,GENERAL,1,K.P. Vivekanand,MALE,36,GENERAL,TDP,,,114363,39.38
45,Quthbullapur,GENERAL,2,K Hanmanth Reddy,MALE,48,GENERAL,BRS,,,75339,25.94
45,Quthbullapur,GENERAL,3,Kuna Srisailam Goud,MALE,48,GENERAL,INC,,,40283,13.87
45,Quthbullapur,GENERAL,4,Kolan Srinivas Reddy,MALE,40,GENERAL,YSRCP,,,27039,9.31
45,Quthbullapur,GENERAL,5,Mohd Ghousuddin,MALE,54,GENERAL,AIMIM,,,15128,5.21
45,Quthbullapur,GENERAL,6,Shivaji Raju Pothuri,MALE,31,GENERAL,LSP,,,6486,2.23
45,Quthbullapur,GENERAL,7,Nota,,,,NOTA,,,1392,0.48
45,Quthbullapur,GENERAL,8,Gunja Srinivas,MALE,46,GENERAL,JASPA,,,1344,0.46
45,Quthbullapur,GENERAL,9,Shaik Moinuddin Shah Quadri,MALE,36,GENERAL,IND,,,1267,0.44
45,Quthbullapur,GENERAL,10,Sabera Begum,FEMALE,40,GENERAL,BSP,,,1140,0.39
45,Quthbullapur,GENERAL,11,Kakani Hari Prasad,MALE,51,GENERAL,CPM,,,1059,0.36
45,Quthbullapur,GENERAL,12,V.Kiran Kumar,MALE,35,GENERAL,PPOI,,,791,0.27
45,Quthbullapur,GENERAL,13,Mohammed Yusufuddin,MALE,58,GENERAL,ANC,,,771,0.27
45,Quthbullapur,GENERAL,14,Morthala Jaipal Reddy,MALE,41,GENERAL,AAAP,,,709,0.24
45,Quthbullapur,GENERAL,15,Hari Narayana Eramadha,MALE,45,GENERAL,IND,,,608,0.21
45,Quthbullapur,GENERAL,16,T. Inna Reddy,MALE,40,GENERAL,IND,,,512,0.18
45,Quthbullapur,GENERAL,17,Mudireddy Ashok Reddy,MALE,51,GENERAL,IND,,,452,0.16
45,Quthbullapur,GENERAL,18,M. Rekha,FEMALE,53,GENERAL,ICSP,,,347,0.12
45,Quthbullapur,GENERAL,19,Mabbu Varalakshmi,FEMALE,29,SC,DABAP,,,280,0.1
45,Quthbullapur,GENERAL,20,Mudimela Ramu,MALE,31,GENERAL,IND,,,276,0.1
45,Quthbullapur,GENERAL,21,Cherpalli Ramu,MALE,25,GENERAL,IND,,,265,0.09
45,Quthbullapur,GENERAL,22,B.Hanumantha Rao,MALE,64,GENERAL,IND,,,203,0.07
45,Quthbullapur,GENERAL,23,T Show Reddy,MALE,57,GENERAL,IND,,,199,0.07
45,Quthbullapur,GENERAL,24,Annarapu Subba Rayudu,MALE,42,GENERAL,IND,,,165,0.06
46,Kukatpalle,GENERAL,1,Madhavaram Krishna Rao,MALE,46,GENERAL,TDP,,,99874,43.0
46,Kukatpalle,GENERAL,2,G. Padma Rao,MALE,59,GENERAL,BRS,,,56688,24.41
46,Kukatpalle,GENERAL,3,M.Narsimha Yadav,MALE,47,GENERAL,INC,,,23321,10.04
46,Kukatpalle,GENERAL,4,Jampana Pratap,MALE,54,GENERAL,YSRCP,,,21887,9.42
46,Kukatpalle,GENERAL,5,Katari Srinivasa Rao,MALE,44,GENERAL,LSP,,,13004,5.6
46,Kukatpalle,GENERAL,6,Kusampudi Srinivas,MALE,37,GENERAL,SPS,,,6186,2.66
46,Kukatpalle,GENERAL,7,G. Vijaya Bhaskar,MALE,50,GENERAL,IND,,,2139,0.92
46,Kukatpalle,GENERAL,8,Nota,,,,NOTA,,,1664,0.72
46,Kukatpalle,GENERAL,9,Ariginti Sharadha,FEMALE,38,GENERAL,AAAP,,,1367,0.59
46,Kukatpalle,GENERAL,10,V. P. Narashimha Raju,MALE,62,GENERAL,JASPA,,,1057,0.46
46,Kukatpalle,GENERAL,11,M. Narsing Rao,MALE,38,SC,IND,,,674,0.29
46,Kukatpalle,GENERAL,12,M. Sudhakar,MALE,40,GENERAL,IND,,,461,0.2
46,Kukatpalle,GENERAL,13,Kurapaty Srinivasa Raju,MALE,48,GENERAL,IND,,,428,0.18
46,Kukatpalle,GENERAL,14,Mattapally Vasudeva Rao,MALE,48,GENERAL,IND,,,396,0.17
46,Kukatpalle,GENERAL,15,T. Rambabu,MALE,26,GENERAL,PJDL,,,345,0.15
46,Kukatpalle,GENERAL,16,Bandari Prabhu,MALE,65,GENERAL,IND,,,334,0.14
46,Kukatpalle,GENERAL,17,K. Victor Paul,MALE,50,GENERAL,IND,,,300,0.13
46,Kukatpalle,GENERAL,18,Shaik Mohammed Maqbool,MALE,48,GENERAL,ANC,,,234,0.1
46,Kukatpalle,GENERAL,19,B Ram Mohan,MALE,35,GENERAL,IND,,,218,0.09
46,Kukatpalle,GENERAL,20,Thumu Yella Rao,MALE,51,GENERAL,IND,,,217,0.09
46,Kukatpalle,GENERAL,21,K Lazar,MALE,33,SC,IND,,,207,0.09
46,Kukatpalle,GENERAL,22,Ravalla Omshanker,MALE,26,GENERAL,IND,,,204,0.09
46,Kukatpalle,GENERAL,23,Md. Mansoor Ali,MALE,37,GENERAL,IND,,,196,0.08
46,Kukatpalle,GENERAL,24,Menga Prabhakar,MALE,27,GENERAL,IND,,,168,0.07
46,Kukatpalle,GENERAL,25,M. Sri Hari,MALE,36,GENERAL,PPOI,,,165,0.07
46,Kukatpalle,GENERAL,26,B. Ajay Raj,MALE,28,GENERAL,IND,,,134,0.06
46,Kukatpalle,GENERAL,27,Kalyankar Ramesh Chowdary Suryavamshi,MALE,60,GENERAL,RLD,,,118,0.05
46,Kukatpalle,GENERAL,28,Shaik Younusuddin,MALE,38,GENERAL,IND,,,91,0.04
46,Kukatpalle,GENERAL,29,Karre Jangaiah,MALE,46,GENERAL,IND,,,90,0.04
46,Kukatpalle,GENERAL,30,Md. Shameem,MALE,48,GENERAL,IND,,,72,0.03
47,Uppal,GENERAL,1,Nvss Prabhakar,MALE,48,GENERAL,BJP,,,82395,36.47
47,Uppal,GENERAL,2,Bethi Subhas Reddy,MALE,50,GENERAL,BRS,,,68226,30.2
47,Uppal,GENERAL,3,Bandari Lakshma Reddy,MALE,46,GENERAL,INC,,,34331,15.2
47,Uppal,GENERAL,4,Ampala Padma Reddy,MALE,47,GENERAL,YSRCP,,,16394,7.26
47,Uppal,GENERAL,5,Mohd Ayub Khan,MALE,31,GENERAL,AIMIM,,,6652,2.94
47,Uppal,GENERAL,6,Kallu Venkat Reddy,MALE,39,GENERAL,LSP,,,6508,2.88
47,Uppal,GENERAL,7,S.Narsimha Reddy,MALE,62,GENERAL,CPM,,,1973,0.87
47,Uppal,GENERAL,8,Nota,,,,NOTA,,,1820,0.81
47,Uppal,GENERAL,9,Rakesh Parepalli,MALE,25,GENERAL,AAAP,,,1056,0.47
47,Uppal,GENERAL,10,Gouda Sudersan,MALE,42,SC,BSP,,,814,0.36
47,Uppal,GENERAL,11,Samudrala Shiva Kumar,MALE,39,GENERAL,IND,,,776,0.34
47,Uppal,GENERAL,12,Loka Rama Krishna,MALE,29,GENERAL,IND,,,657,0.29
47,Uppal,GENERAL,13,Anthony David,MALE,45,GENERAL,ICSP,,,575,0.25
47,Uppal,GENERAL,14,Kranthi Kumar S,MALE,31,GENERAL,IND,,,504,0.22
47,Uppal,GENERAL,15,Venkat Kumar,MALE,27,GENERAL,PPOI,,,342,0.15
47,Uppal,GENERAL,16,Nalla Radha Krishna,MALE,35,SC,IND,,,326,0.14
47,Uppal,GENERAL,17,Jaya Prakash Agarwal,MALE,35,GENERAL,IND,,,315,0.14
47,Uppal,GENERAL,18,Gadda Yugander,MALE,47,SC,IND,,,312,0.14
47,Uppal,GENERAL,19,Deshagani Sambaiah,MALE,35,GENERAL,IND,,,288,0.13
47,Uppal,GENERAL,20,Anil Kumar,MALE,39,GENERAL,IND,,,267,0.12
47,Uppal,GENERAL,21,M.L. Kantha Reddy,MALE,60,GENERAL,IND,,,266,0.12
47,Uppal,GENERAL,22,Nampally Chandra Shekar,MALE,35,GENERAL,IND,,,214,0.09
47,Uppal,GENERAL,23,Erra Rajesh,MALE,33,SC,RSP,,,196,0.09
47,Uppal,GENERAL,24,V.S.Vinod Kumar,MALE,48,GENERAL,IND,,,168,0.07
47,Uppal,GENERAL,25,K.Mahinder,MALE,34,GENERAL,ABJS,,,168,0.07
47,Uppal,GENERAL,26,Ponnam Devaraju Goud,MALE,44,GENERAL,BMUP,,,137,0.06
47,Uppal,GENERAL,27,Jogu Jagan,MALE,31,SC,ANC,,,130,0.06
47,Uppal,GENERAL,28,D Pavitra,FEMALE,38,SC,IND,,,125,0.06
48,Ibrahimpatnam,GENERAL,1,Manchireddy Kishan Reddy,MALE,61,GENERAL,TDP,,,48397,26.67
48,Ibrahimpatnam,GENERAL,2,Malreddy Ramreddy,MALE,55,GENERAL,IND,,,37341,20.58
48,Ibrahimpatnam,GENERAL,3,Kyama Mallesha,MALE,45,GENERAL,INC,,,36865,20.32
48,Ibrahimpatnam,GENERAL,4,Kancharla Chandrashekar Reddy,MALE,61,GENERAL,BRS,,,21779,12.0
48,Ibrahimpatnam,GENERAL,5,Pagadala Yadaiah,MALE,44,GENERAL,CPM,,,14902,8.21
48,Ibrahimpatnam,GENERAL,6,E.C. Shekhar Goud,MALE,59,GENERAL,YSRCP,,,10884,6.0
48,Ibrahimpatnam,GENERAL,7,Pandi Pentaiah,MALE,51,SC,IND,,,985,0.54
48,Ibrahimpatnam,GENERAL,8,Uppunanthala Balakrishna,MALE,27,GENERAL,TLP,,,850,0.47
48,Ibrahimpatnam,GENERAL,9,Bathani Kistaiah,MALE,43,SC,IND,,,797,0.44
48,Ibrahimpatnam,GENERAL,10,Nota,,,,NOTA,,,770,0.42
48,Ibrahimpatnam,GENERAL,11,Raghupathi Kondru,MALE,45,SC,BSP,,,766,0.42
48,Ibrahimpatnam,GENERAL,12,Kuntla Udaypal Reddy,MALE,31,GENERAL,IND,,,729,0.4
48,Ibrahimpatnam,GENERAL,13,Vikram Gounti,MALE,30,GENERAL,AIMIM,,,701,0.39
48,Ibrahimpatnam,GENERAL,14,Mohd Shafiuddin,MALE,48,GENERAL,IND,,,625,0.34
48,Ibrahimpatnam,GENERAL,15,Dr.V.Ravi Kumar,MALE,41,GENERAL,IND,,,615,0.34
48,Ibrahimpatnam,GENERAL,16,Ande Rambabu,MALE,33,GENERAL,IND,,,543,0.3
48,Ibrahimpatnam,GENERAL,17,Solipuram Venkatram Reddy,MALE,39,GENERAL,IND,,,508,0.28
48,Ibrahimpatnam,GENERAL,18,Vangeti Gopal Reddy,MALE,33,GENERAL,IND,,,465,0.26
48,Ibrahimpatnam,GENERAL,19,P.Jangaiah,MALE,38,SC,IND,,,464,0.26
48,Ibrahimpatnam,GENERAL,20,K.Ravinder Reddy,MALE,48,GENERAL,IND,,,424,0.23
48,Ibrahimpatnam,GENERAL,21,Nallabolu Bhoji Reddy,MALE,46,GENERAL,IND,,,410,0.23
48,Ibrahimpatnam,GENERAL,22,Kontham Madhava Reddy,MALE,48,GENERAL,IND,,,408,0.22
48,Ibrahimpatnam,GENERAL,23,Boda Chandra Prakash,MALE,28,SC,AAAP,,,276,0.15
48,Ibrahimpatnam,GENERAL,24,Ukkula Ashok,MALE,35,SC,IND,,,247,0.14
48,Ibrahimpatnam,GENERAL,25,Ramavath Padma,FEMALE,37,ST,RJD,,,245,0.14
48,Ibrahimpatnam,GENERAL,26,Thirumani Edukondalu,MALE,30,GENERAL,RLD,,,230,0.13
48,Ibrahimpatnam,GENERAL,27,Elgapali Shriramulu,MALE,25,GENERAL,IND,,,217,0.12
49,Lal Bahadur Nagar,GENERAL,1,Ryaga Krishnaiah,MALE,60,GENERAL,TDP,,,84316,33.61
49,Lal Bahadur Nagar,GENERAL,2,Muddagowni Ram Mohan Goud,MALE,44,GENERAL,BRS,,,71791,28.62
49,Lal Bahadur Nagar,GENERAL,3,Devireddy Sudheer Reddy,MALE,51,GENERAL,INC,,,56489,22.52
49,Lal Bahadur Nagar,GENERAL,4,Putha Pratap Reddy,MALE,41,GENERAL,YSRCP,,,19376,7.72
49,Lal Bahadur Nagar,GENERAL,5,Dosapati Ramu,MALE,38,GENERAL,LSP,,,8888,3.54
49,Lal Bahadur Nagar,GENERAL,6,Nota,,,,NOTA,,,2248,0.9
49,Lal Bahadur Nagar,GENERAL,7,Katakam Narisng Rao,MALE,49,GENERAL,AAAP,,,1552,0.62
49,Lal Bahadur Nagar,GENERAL,8,Nandigama Venkatesh,MALE,44,SC,BSP,,,893,0.36
49,Lal Bahadur Nagar,GENERAL,9,Gunnam Narendra Reddy,MALE,40,GENERAL,JASPA,,,833,0.33
49,Lal Bahadur Nagar,GENERAL,10,Chepuri Raju,MALE,36,SC,DABAP,,,780,0.31
49,Lal Bahadur Nagar,GENERAL,11,Jenige Vishnu Vardhan,MALE,31,SC,IND,,,778,0.31
49,Lal Bahadur Nagar,GENERAL,12,N. Narender Reddy,MALE,28,GENERAL,IND,,,297,0.12
49,Lal Bahadur Nagar,GENERAL,13,Gora Shyamsunder Goud,MALE,45,GENERAL,IND,,,296,0.12
49,Lal Bahadur Nagar,GENERAL,14,P. Koteshwar Rao,MALE,25,GENERAL,IND,,,236,0.09
49,Lal Bahadur Nagar,GENERAL,15,Kanka Charles Sampath Kiran,MALE,44,GENERAL,ICSP,,,229,0.09
49,Lal Bahadur Nagar,GENERAL,16,Ija Venkatesh Goud,MALE,38,GENERAL,IND,,,211,0.08
49,Lal Bahadur Nagar,GENERAL,17,Durga Prasad Gopu,MALE,39,GENERAL,IND,,,200,0.08
49,Lal Bahadur Nagar,GENERAL,18,Chintha Kalyan Kumar,MALE,44,GENERAL,IND,,,194,0.08
49,Lal Bahadur Nagar,GENERAL,19,V. Paramesh Goud,MALE,37,GENERAL,IND,,,168,0.07
49,Lal Bahadur Nagar,GENERAL,20,P. Sudhakar Reddy,MALE,31,GENERAL,IND,,,166,0.07
49,Lal Bahadur Nagar,GENERAL,21,Desireddy Venkata Ramana Reddy,MALE,46,GENERAL,IND,,,156,0.06
49,Lal Bahadur Nagar,GENERAL,22,Gajvinkar Sudarshan,MALE,65,GENERAL,GAAP,,,132,0.05
49,Lal Bahadur Nagar,GENERAL,23,Satish Gyara,MALE,27,SC,IND,,,110,0.04
49,Lal Bahadur Nagar,GENERAL,24,Beeram Nagarjuna.,MALE,46,GENERAL,IND,,,92,0.04
49,Lal Bahadur Nagar,GENERAL,25,Dharma Naik. R,MALE,42,ST,IND,,,92,0.04
49,Lal Bahadur Nagar,GENERAL,26,Anugu Prabhakar Reddy,MALE,47,GENERAL,IND,,,74,0.03
49,Lal Bahadur Nagar,GENERAL,27,Bhavani Pramod Kumar,MALE,43,GENERAL,IND,,,68,0.03
49,Lal Bahadur Nagar,GENERAL,28,Srinivasulu Dontha,MALE,47,GENERAL,IND,,,68,0.03
49,Lal Bahadur Nagar,GENERAL,29,Sabhavath Srinu,MALE,31,ST,RJD,,,64,0.03
49,Lal Bahadur Nagar,GENERAL,30,Sutharapu Padmaiah,MALE,61,GENERAL,APRSSP,,,55,0.02
50,Maheswaram,GENERAL,1,Teegala Krishna Reddy,MALE,66,GENERAL,TDP,,,93305,42.86
50,Maheswaram,GENERAL,2,Malreddy Ranga Reddy,MALE,57,GENERAL,INC,,,62521,28.72
50,Maheswaram,GENERAL,3,Kotha Manohar Reddy,MALE,39,GENERAL,BRS,,,42517,19.53
50,Maheswaram,GENERAL,4,Syed Azeez Pasha,MALE,68,GENERAL,CPI,,,5333,2.45
50,Maheswaram,GENERAL,5,Dubbaka. Ramchandraiah,MALE,38,SC,CPM,,,3068,1.41
50,Maheswaram,GENERAL,6,Devi Prasad. Samudrala,MALE,28,GENERAL,LSP,,,2864,1.32
50,Maheswaram,GENERAL,7,Nota,,,,NOTA,,,1396,0.64
50,Maheswaram,GENERAL,8,Pole Kishtamma,FEMALE,51,SC,BSP,,,1133,0.52
50,Maheswaram,GENERAL,9,L.Shankar Chauhan,MALE,29,ST,IND,,,807,0.37
50,Maheswaram,GENERAL,10,Battula Venkatesh Goud,MALE,46,GENERAL,AAAP,,,742,0.34
50,Maheswaram,GENERAL,11,M.M.Mahaboob Ali,MALE,32,GENERAL,IND,,,701,0.32
50,Maheswaram,GENERAL,12,Bussu Chenna Krishna Reddy,MALE,49,GENERAL,IND,,,685,0.31
50,Maheswaram,GENERAL,13,Parwaith Malla Reddy,MALE,56,GENERAL,IND,,,537,0.25
50,Maheswaram,GENERAL,14,D.Madhavi,FEMALE,35,GENERAL,PPOI,,,453,0.21
50,Maheswaram,GENERAL,15,Syed Layeeq Ali,MALE,36,GENERAL,IND,,,287,0.13
50,Maheswaram,GENERAL,16,Megavath Rajender Prasad,MALE,28,ST,IND,,,273,0.13
50,Maheswaram,GENERAL,17,Nomula Mallesh,MALE,35,SC,IND,,,248,0.11
50,Maheswaram,GENERAL,18,Azam Hussain,MALE,34,GENERAL,IND,,,173,0.08
50,Maheswaram,GENERAL,19,Syam Kumar Goud Dusari,MALE,61,GENERAL,MASP,,,172,0.08
50,Maheswaram,GENERAL,20,V. Jaganlal Naik,MALE,32,ST,IND,,,162,0.07
50,Maheswaram,GENERAL,21,S. Padmaiah,MALE,61,GENERAL,APRSSP,,,158,0.07
50,Maheswaram,GENERAL,22,Mohammed Moin,MALE,25,GENERAL,GAAP,,,144,0.07
51,Rajendranagar,GENERAL,1,T.Prakash Goud,MALE,55,GENERAL,TDP,,,77843,33.91
51,Rajendranagar,GENERAL,2,Gnaneshwar,MALE,49,GENERAL,INC,,,51962,22.63
51,Rajendranagar,GENERAL,3,Zakeer Hussain Javid,MALE,42,GENERAL,AIMIM,,,49053,21.37
51,Rajendranagar,GENERAL,4,A. Swarnalatha Bheemarjun Reddy,FEMALE,34,GENERAL,BRS,,,29870,13.01
51,Rajendranagar,GENERAL,5,Mujataba Ahmed Syed,MALE,52,GENERAL,YSRCP,,,6028,2.63
51,Rajendranagar,GENERAL,6,Kotha Solkar Reddy,MALE,32,GENERAL,LSP,,,2191,0.95
51,Rajendranagar,GENERAL,7,Pendyala Narsing Rao,MALE,38,SC,IND,,,1801,0.78
51,Rajendranagar,GENERAL,8,Chalasani Vishnu Murthy,MALE,53,GENERAL,BSP,,,1511,0.66
51,Rajendranagar,GENERAL,9,A.Narsing Rao,MALE,44,GENERAL,IND,,,1507,0.66
51,Rajendranagar,GENERAL,10,Nota,,,,NOTA,,,1336,0.58
51,Rajendranagar,GENERAL,11,Vundavalli Prameela,FEMALE,38,GENERAL,AAAP,,,1257,0.55
51,Rajendranagar,GENERAL,12,Ch. Raja Shekar,MALE,46,GENERAL,IND,,,839,0.37
51,Rajendranagar,GENERAL,13,Khaja Gayasuddin,MALE,39,GENERAL,IND,,,584,0.25
51,Rajendranagar,GENERAL,14,Vanam Narender,MALE,30,GENERAL,PPOI,,,548,0.24
51,Rajendranagar,GENERAL,15,Brahmanulapally Balaraj Mudiraj,MALE,39,GENERAL,IND,,,521,0.23
51,Rajendranagar,GENERAL,16,P.Joshua Suresh Kumar,MALE,50,GENERAL,ICSP,,,488,0.21
51,Rajendranagar,GENERAL,17,Musab Hussain,MALE,36,GENERAL,IND,,,381,0.17
51,Rajendranagar,GENERAL,18,Syed Shafiullah Quadri,MALE,30,GENERAL,WPOI,,,361,0.16
51,Rajendranagar,GENERAL,19,Syed Omer,MALE,40,GENERAL,JASPA,,,336,0.15
51,Rajendranagar,GENERAL,20,Manne Lakshman Kumar,MALE,37,SC,JASP,,,278,0.12
51,Rajendranagar,GENERAL,21,Haji Amiroddin,MALE,40,GENERAL,IND,,,259,0.11
51,Rajendranagar,GENERAL,22,Sabhapati Goverdhan,MALE,33,GENERAL,ESP,,,228,0.1
51,Rajendranagar,GENERAL,23,Azizunnisa Begum,FEMALE,50,GENERAL,IMPP,,,221,0.1
51,Rajendranagar,GENERAL,24,K. Harinadh,MALE,35,GENERAL,IND,,,183,0.08
52,Serilingampally,GENERAL,1,Arekapudi Gandhi,MALE,53,GENERAL,TDP,,,129796,45.87
52,Serilingampally,GENERAL,2,Komaragoni Shanker Goud,MALE,60,GENERAL,BRS,,,53539,18.92
52,Serilingampally,GENERAL,3,Bhikshapathi Yadav .M,MALE,64,GENERAL,INC,,,43384,15.33
52,Serilingampally,GENERAL,4,Mukka Rupananda Reddy,MALE,53,GENERAL,YSRCP,,,24410,8.63
52,Serilingampally,GENERAL,5,Nazeer Khan,MALE,38,GENERAL,AIMIM,,,11100,3.92
52,Serilingampally,GENERAL,6,Gorthi Srinivas,MALE,47,GENERAL,LSP,,,9478,3.35
52,Serilingampally,GENERAL,7,Matta Suresh Kumar,MALE,35,GENERAL,AAAP,,,3102,1.1
52,Serilingampally,GENERAL,8,Nota,,,,NOTA,,,2054,0.73
52,Serilingampally,GENERAL,9,Thempally Dinakara Sarma,MALE,39,GENERAL,BSP,,,1058,0.37
52,Serilingampally,GENERAL,10,Tandra Kumar,MALE,46,GENERAL,MCPI,,,1009,0.36
52,Serilingampally,GENERAL,11,Mohammed Mushiruddin Baba,MALE,43,GENERAL,IND,,,668,0.24
52,Serilingampally,GENERAL,12,Rakthapu Sudhakar Goud,MALE,27,GENERAL,PJDL,,,580,0.2
52,Serilingampally,GENERAL,13,Ravinder Uppula,MALE,41,GENERAL,IND,,,530,0.19
52,Serilingampally,GENERAL,14,Phani Kumar Juvva,MALE,33,GENERAL,IND,,,384,0.14
52,Serilingampally,GENERAL,15,Satish,MALE,36,GENERAL,IND,,,337,0.12
52,Serilingampally,GENERAL,16,G.V. Srinivasa Rao,MALE,46,GENERAL,PPOI,,,334,0.12
52,Serilingampally,GENERAL,17,Syed Hashmathullah Quadri,MALE,45,GENERAL,IUML,,,326,0.12
52,Serilingampally,GENERAL,18,D. Srinivas,MALE,34,GENERAL,IND,,,194,0.07
52,Serilingampally,GENERAL,19,Edara Jagan Mohan,MALE,30,GENERAL,IND,,,185,0.07
52,Serilingampally,GENERAL,20,M. Samba Siva Prasad,MALE,44,GENERAL,IND,,,175,0.06
52,Serilingampally,GENERAL,21,M.S. Nagaraju,MALE,61,GENERAL,ANC,,,164,0.06
52,Serilingampally,GENERAL,22,Talari Gopal,MALE,38,SC,IND,,,137,0.05
53,Chevella,SC,1,Kale Yadaiah,MALE,52,SC,INC,,,64182,39.48
53,Chevella,SC,2,Korani Sayanna Ratnam,MALE,56,SC,BRS,,,63401,39.0
53,Chevella,SC,3,Mekala Venkatesh,MALE,47,SC,TDP,,,15117,9.3
53,Chevella,SC,4,Deshamolla Anjaneyulu,MALE,43,SC,IND,,,6799,4.18
53,Chevella,SC,5,K. Satyaiah,MALE,50,SC,IND,,,3719,2.29
53,Chevella,SC,6,Krishna Vemula,MALE,44,SC,BSP,,,2033,1.25
53,Chevella,SC,7,Korani Dayanand,MALE,40,SC,YSRCP,,,1990,1.22
53,Chevella,SC,8,Tolkatta Durga Prasad,MALE,28,SC,IND,,,1725,1.06
53,Chevella,SC,9,Nota,,,,NOTA,,,1229,0.76
53,Chevella,SC,10,Girigalla Manikyam,MALE,44,SC,GRIP,,,914,0.56
53,Chevella,SC,11,Vanam Narsimha,MALE,45,SC,IND,,,681,0.42
53,Chevella,SC,12,Peddagandu Madhusudhan,MALE,35,SC,AAAP,,,265,0.16
53,Chevella,SC,13,Baindla Samaiah,MALE,62,SC,IND,,,263,0.16
53,Chevella,SC,14,Jogu Ashok Kumar,MALE,30,SC,IND,,,253,0.16
54,Pargi,GENERAL,1,Tammannagari Ram Mohan Reddy,MALE,49,GENERAL,INC,,,68098,45.34
54,Pargi,GENERAL,2,Koppula Harishwar Reddy,MALE,67,GENERAL,BRS,,,62935,41.91
54,Pargi,GENERAL,3,Kamatham Ram Reddy,MALE,75,GENERAL,BJP,,,13355,8.89
54,Pargi,GENERAL,4,P. Ramaiah,MALE,44,SC,BSP,,,2260,1.5
54,Pargi,GENERAL,5,Nota,,,,NOTA,,,1305,0.87
54,Pargi,GENERAL,6,Kola Srinivas,MALE,45,GENERAL,IND,,,632,0.42
54,Pargi,GENERAL,7,Karavelly Rukma Reddy,MALE,59,GENERAL,YSRCP,,,567,0.38
54,Pargi,GENERAL,8,Ande Vijaya Kumar,MALE,54,GENERAL,IND,,,404,0.27
54,Pargi,GENERAL,9,Emangaari Anjallaiah,MALE,57,GENERAL,IND,,,371,0.25
54,Pargi,GENERAL,10,Yatakarla Krishnaiah,MALE,50,GENERAL,AAAP,,,251,0.17
55,Vicarabad,SC,1,B.Sanjeeva Rao,MALE,60,SC,BRS,,,64592,46.84
55,Vicarabad,SC,2,G.Prasad Kumar,MALE,49,SC,INC,,,54520,39.54
55,Vicarabad,SC,3,Vadla Ramulu,MALE,44,SC,IND,,,6513,4.72
55,Vicarabad,SC,4,Pushpa Leela Kondru,FEMALE,44,SC,BJP,,,6335,4.59
55,Vicarabad,SC,5,Venkata Ramesh Tirupati,MALE,40,SC,BSP,,,2608,1.89
55,Vicarabad,SC,6,Nota,,,,NOTA,,,1052,0.76
55,Vicarabad,SC,7,Kranthi Kumar Chintala,MALE,26,SC,YSRCP,,,726,0.53
55,Vicarabad,SC,8,P.Ravi,MALE,43,SC,IND,,,446,0.32
55,Vicarabad,SC,9,T. Venkatesh,MALE,38,SC,AAAP,,,261,0.19
55,Vicarabad,SC,10,P. Anandam,MALE,31,SC,IND,,,250,0.18
55,Vicarabad,SC,11,Mala Jangaiah,MALE,62,SC,MCPI,,,217,0.16
55,Vicarabad,SC,12,K. Pavan Kumar,MALE,36,SC,IND,,,206,0.15
55,Vicarabad,SC,13,Nakkala Rathnam,MALE,35,SC,TLP,,,175,0.13
56,Tandur,GENERAL,1,P. Mahender Reddy,MALE,50,GENERAL,BRS,,,61293,45.97
56,Tandur,GENERAL,2,Malkud Narayan Rao,MALE,61,GENERAL,INC,,,45219,33.92
56,Tandur,GENERAL,3,M Naresh,MALE,39,GENERAL,TDP,,,11362,8.52
56,Tandur,GENERAL,4,Sri Gopal,MALE,43,SC,IND,,,4503,3.38
56,Tandur,GENERAL,5,M . Prabhu Kumar,MALE,32,SC,YSRCP,,,4327,3.25
56,Tandur,GENERAL,6,Chittempally Balaiah,MALE,60,SC,BSP,,,3151,2.36
56,Tandur,GENERAL,7,Nota,,,,NOTA,,,1327,1.0
56,Tandur,GENERAL,8,Syed Kamal Athar,MALE,52,GENERAL,WPOI,,,1091,0.82
56,Tandur,GENERAL,9,Allipuram Rajashaker Reddy,MALE,38,GENERAL,AAAP,,,703,0.53
56,Tandur,GENERAL,10,Manya Naik Powar,MALE,30,ST,IND,,,348,0.26
57,Musheerabad,GENERAL,1,Dr.K Laxman,MALE,58,GENERAL,BJP,,,65209,43.22
57,Musheerabad,GENERAL,2,Muta Gopal,MALE,61,GENERAL,BRS,,,37823,25.07
57,Musheerabad,GENERAL,3,Vinay Kumar .P,MALE,57,GENERAL,INC,,,26808,17.77
57,Musheerabad,GENERAL,4,Qhasim Shaheen,MALE,45,GENERAL,AIMIM,,,5659,3.75
