seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
91,Suryapet,GENERAL,14,Lingidi.venkateshwarlu,MALE,66,GENERAL,PRJVNIP,231,4,235,0.11
91,Suryapet,GENERAL,15,Sheeloju Rajashekar,MALE,29,GENERAL,YGATLSIP,219,2,221,0.11
91,Suryapet,GENERAL,16,Kothapalli Renuka,FEMALE,44,GENERAL,IND,183,2,185,0.09
91,Suryapet,GENERAL,17,Eshwar Yathakula,MALE,41,SC,IND,177,1,178,0.09
91,Suryapet,GENERAL,18,Varikuppala Venkanna,MALE,45,GENERAL,MCPI,119,1,120,0.06
91,Suryapet,GENERAL,19,Kiran Vangapalli,MALE,38,SC,rpsn,74,1,75,0.04
91,Suryapet,GENERAL,20,Tarala Anjaneyulu,MALE,37,GENERAL,JSKHP,73,0,73,0.04
91,Suryapet,GENERAL,21,Palleti Ramesh,MALE,39,SC,BMUP,71,0,71,0.03
92,Nalgonda,GENERAL,1,Komati Reddy Venkat Reddy,MALE,60,GENERAL,INC,104173,3232,107405,52.64
92,Nalgonda,GENERAL,2,Kancharla. Bhupal Reddy,MALE,50,GENERAL,BRS,52401,672,53073,26.01
92,Nalgonda,GENERAL,3,Pilli Rama Raju Yadav,MALE,40,GENERAL,AIFB,26838,258,27096,13.28
92,Nalgonda,GENERAL,4,Madagoni Srinivas Goud,MALE,52,GENERAL,BJP,7553,275,7828,3.84
92,Nalgonda,GENERAL,5,Mudireddy Sudhakar Reddy,MALE,62,GENERAL,CPI(M),1403,36,1439,0.71
92,Nalgonda,GENERAL,6,Gandikota Venkat Laxman,MALE,51,GENERAL,IND,977,0,977,0.48
92,Nalgonda,GENERAL,7,Nota,,,,NOTA,873,28,901,0.44
92,Nalgonda,GENERAL,8,P Shankaraiah,MALE,35,SC,DHRMSMJP,844,33,877,0.43
92,Nalgonda,GENERAL,9,Goli Saidulu,MALE,40,SC,IND,725,0,725,0.36
92,Nalgonda,GENERAL,10,Gudapuri Sanjeeva,MALE,28,SC,IND,404,0,404,0.2
92,Nalgonda,GENERAL,11,Guntoju Venkata Chary,MALE,58,GENERAL,IND,383,1,384,0.19
92,Nalgonda,GENERAL,12,Kancharla Anand Reddy,MALE,34,GENERAL,AODRP,369,4,373,0.18
92,Nalgonda,GENERAL,13,Cholleti Prabhakar,MALE,67,GENERAL,IND,245,0,245,0.12
92,Nalgonda,GENERAL,14,Maram. Venkat Reddy,MALE,52,GENERAL,IND,220,0,220,0.11
92,Nalgonda,GENERAL,15,Kandimalla Bhaskar,MALE,57,GENERAL,IND,209,0,209,0.1
92,Nalgonda,GENERAL,16,Syed. Afroz,MALE,34,GENERAL,IND,175,0,175,0.09
92,Nalgonda,GENERAL,17,Pagadala Bixapathi,MALE,29,GENERAL,BCYP,170,0,170,0.08
92,Nalgonda,GENERAL,18,Merugu Venkateshwarlu,MALE,38,GENERAL,YGATLSIP,162,3,165,0.08
92,Nalgonda,GENERAL,19,Somavarapu Satyanarayana,MALE,59,GENERAL,IND,155,1,156,0.08
92,Nalgonda,GENERAL,20,Mohammed Majeed,MALE,39,GENERAL,IND,141,0,141,0.07
92,Nalgonda,GENERAL,21,Chintakrindi Swamy Kumar,MALE,26,GENERAL,IND,136,0,136,0.07
92,Nalgonda,GENERAL,22,Walkee. Kranthi Kumar,MALE,34,SC,IND,128,0,128,0.06
92,Nalgonda,GENERAL,23,Pottabathula. Saidulu,MALE,33,GENERAL,IND,123,1,124,0.06
92,Nalgonda,GENERAL,24,Surarapu. Paramesha,MALE,41,SC,IND,115,1,116,0.06
92,Nalgonda,GENERAL,25,Koti Nuni,MALE,42,GENERAL,IND,102,1,103,0.05
92,Nalgonda,GENERAL,26,Gopal Swamy Deshagani,MALE,45,GENERAL,JAC,101,0,101,0.05
92,Nalgonda,GENERAL,27,Chedubuddi Ramesh,MALE,35,SC,PEP,92,2,94,0.05
92,Nalgonda,GENERAL,28,T. Santosha,FEMALE,35,GENERAL,NRCP,78,0,78,0.04
92,Nalgonda,GENERAL,29,Polishetty Venkateshwarlu,MALE,58,GENERAL,IND,59,0,59,0.03
92,Nalgonda,GENERAL,30,Mohammed Naseer,MALE,28,GENERAL,IND,49,0,49,0.02
92,Nalgonda,GENERAL,31,Thanniru Yadaiah,MALE,67,GENERAL,IND,43,0,43,0.02
92,Nalgonda,GENERAL,32,Janigala Ramulu Yadav,MALE,49,GENERAL,IND,33,0,33,0.02
93,Munugode,GENERAL,1,Komatireddy Raj Gopal Reddy,MALE,56,GENERAL,INC,118781,843,119624,51.21
93,Munugode,GENERAL,2,Koosukuntla Prabhakar Reddy,MALE,63,GENERAL,BRS,78643,391,79034,33.83
93,Munugode,GENERAL,3,Chelamalla Krishna Reddy,MALE,55,GENERAL,BJP,22158,161,22319,9.55
93,Munugode,GENERAL,4,Donuri Narsi Reddy,MALE,61,GENERAL,CPI(M),2329,22,2351,1.01
93,Munugode,GENERAL,5,Erpula Galaiah,MALE,47,SC,DHRMSMJP,1697,11,1708,0.73
93,Munugode,GENERAL,6,Achana. Srinivasulu,MALE,44,GENERAL,BCYP,1084,1,1085,0.46
93,Munugode,GENERAL,7,Arruri Venkateshwarlu,MALE,43,GENERAL,IND,915,0,915,0.39
93,Munugode,GENERAL,8,Nota,,,,NOTA,844,5,849,0.36
93,Munugode,GENERAL,9,Bollepally Naresh,MALE,32,GENERAL,NRCP,703,1,704,0.3
93,Munugode,GENERAL,10,Megavath Chandu,MALE,26,ST,IND,392,0,392,0.17
93,Munugode,GENERAL,11,Katta Prabhakar Reddy,MALE,54,GENERAL,AODRP,364,4,368,0.16
93,Munugode,GENERAL,12,Madhagony Venkateshwarlu Goud,MALE,40,GENERAL,IND,345,0,345,0.15
93,Munugode,GENERAL,13,Bvr,MALE,36,SC,IND,344,1,345,0.15
93,Munugode,GENERAL,14,Angothu Sikindar Naik,MALE,32,ST,IND,344,0,344,0.15
93,Munugode,GENERAL,15,Kumar Moddu,MALE,35,SC,IND,310,1,311,0.13
93,Munugode,GENERAL,16,Noone Suresh,MALE,29,SC,VTRP,271,0,271,0.12
93,Munugode,GENERAL,17,Avvaru Venu Kumar,MALE,40,GENERAL,BLFP,219,3,222,0.1
93,Munugode,GENERAL,18,Palleti Vinod Kumar,MALE,29,SC,IND,220,0,220,0.09
93,Munugode,GENERAL,19,Udhari Mallesh,MALE,37,SC,IND,217,0,217,0.09
93,Munugode,GENERAL,20,Anthati Hari Prasad Goud,MALE,62,GENERAL,IND,200,0,200,0.09
93,Munugode,GENERAL,21,Galenka Vijay Kumar,MALE,47,SC,IND,187,0,187,0.08
93,Munugode,GENERAL,22,Kambampati Satyanarayana Prajapathi,MALE,35,GENERAL,NNKP,161,3,164,0.07
93,Munugode,GENERAL,23,Bushipaka Venkataiah,MALE,41,SC,IND,151,0,151,0.06
93,Munugode,GENERAL,24,Kolisetty Shiva Kumar,MALE,45,GENERAL,YGATLSIP,149,1,150,0.06
93,Munugode,GENERAL,25,Narasimha Giri,MALE,36,SC,BARESP,128,0,128,0.05
93,Munugode,GENERAL,26,K.v. Goud,MALE,44,GENERAL,SJPI,127,0,127,0.05
93,Munugode,GENERAL,27,Jinkala Krishna Mudiraj,MALE,47,GENERAL,TLGNARJYS,115,2,117,0.05
93,Munugode,GENERAL,28,Karamtoth Chandar,MALE,29,ST,IND,116,0,116,0.05
93,Munugode,GENERAL,29,Kinnera Yadaiah,MALE,38,SC,IND,91,0,91,0.04
93,Munugode,GENERAL,30,Yerra Paramesh,MALE,46,SC,IND,89,0,89,0.04
93,Munugode,GENERAL,31,Cheruku Shiva Kumar,MALE,30,GENERAL,IND,63,0,63,0.03
93,Munugode,GENERAL,32,Ale Venkatesham,MALE,49,GENERAL,BHRTSWDCNG,62,0,62,0.03
93,Munugode,GENERAL,33,Vangala. Venkat Reddy,MALE,44,GENERAL,IND,57,0,57,0.02
93,Munugode,GENERAL,34,Depavath Parshuram Nayak,MALE,37,ST,IND,51,0,51,0.02
93,Munugode,GENERAL,35,Narendra Vemula,MALE,39,SC,IND,49,0,49,0.02
93,Munugode,GENERAL,36,Kotha Venkataiah,MALE,49,GENERAL,IND,47,0,47,0.02
93,Munugode,GENERAL,37,Narri Swamy,MALE,25,GENERAL,IND,47,0,47,0.02
93,Munugode,GENERAL,38,Seenaiah Anthati,MALE,51,GENERAL,IND,40,0,40,0.02
93,Munugode,GENERAL,39,Kore Yadaiah,MALE,49,SC,IND,31,0,31,0.01
93,Munugode,GENERAL,40,Satyanarayana. Rapolu,MALE,41,GENERAL,IND,17,0,17,0.01
94,Bhongir,GENERAL,1,Kumbam Anil Kumar Reddy,MALE,62,GENERAL,INC,102072,670,102742,52.4
94,Bhongir,GENERAL,2,Pailla Shekar Reddy,MALE,56,GENERAL,BRS,76311,230,76541,39.04
94,Bhongir,GENERAL,3,Gudur Narayana Reddy,MALE,61,GENERAL,BJP,9124,76,9200,4.69
94,Bhongir,GENERAL,4,Kondamadugu Narsimha,MALE,47,SC,CPI(M),1310,5,1315,0.67
94,Bhongir,GENERAL,5,Nota,,,,NOTA,879,3,882,0.45
94,Bhongir,GENERAL,6,Gundala Lakshmi Narayana Goud,MALE,66,GENERAL,IND,853,0,853,0.44
94,Bhongir,GENERAL,7,Sanjeevulu Gundu,MALE,37,GENERAL,IND,742,2,744,0.38
94,Bhongir,GENERAL,8,Mukesh Renukuntla,MALE,31,GENERAL,PEP,553,7,560,0.29
94,Bhongir,GENERAL,9,Nalla. Narendar,MALE,31,SC,DHRMSMJP,541,4,545,0.28
94,Bhongir,GENERAL,10,Neal Narsimha,MALE,41,GENERAL,AODRP,512,3,515,0.26
94,Bhongir,GENERAL,11,Beeram Sathish Kumar,MALE,28,SC,DABAP,383,2,385,0.2
94,Bhongir,GENERAL,12,Sandeep Reddy Ravi,MALE,38,GENERAL,IND,371,1,372,0.19
94,Bhongir,GENERAL,13,Gadipally Parameshwar,MALE,64,GENERAL,AIFB,355,1,356,0.18
94,Bhongir,GENERAL,14,Thota Srinivas,MALE,39,GENERAL,YGATLSIP,279,2,281,0.14
94,Bhongir,GENERAL,15,Pusa Srinivas,MALE,51,GENERAL,TRPS,253,5,258,0.13
94,Bhongir,GENERAL,16,Gorla Anjaneyulu,MALE,43,GENERAL,IND,139,2,141,0.07
94,Bhongir,GENERAL,17,Avushetti Pandu,MALE,39,GENERAL,IND,133,0,133,0.07
94,Bhongir,GENERAL,18,Athahar Mohammad,MALE,41,GENERAL,IND,114,0,114,0.06
94,Bhongir,GENERAL,19,Patti Naresh,MALE,30,SC,AINHCP,73,1,74,0.04
94,Bhongir,GENERAL,20,Pallerla Mysaiah,MALE,49,SC,BHRTSWDCNG,63,3,66,0.03
95,Nakrekal,SC,1,Vemula Veeresham,MALE,46,SC,INC,132185,1355,133540,60.97
95,Nakrekal,SC,2,Chirumarthy Lingaiah,MALE,50,SC,BRS,64336,365,64701,29.54
95,Nakrekal,SC,3,Nakirekanti Mogulaiah,MALE,49,SC,BJP,5587,81,5668,2.59
95,Nakrekal,SC,4,Chinnavenkulu Bojja,MALE,54,SC,CPI(M),3215,23,3238,1.48
95,Nakrekal,SC,5,Medi Priyadarshini,FEMALE,38,SC,BSP,2562,41,2603,1.19
95,Nakrekal,SC,6,Nota,,,,NOTA,961,8,969,0.44
95,Nakrekal,SC,7,Kadire Kiran Kumar,MALE,36,SC,PRSHP,778,2,780,0.36
95,Nakrekal,SC,8,Kandukuri Naresh,MALE,31,SC,IND,713,1,714,0.33
95,Nakrekal,SC,9,Panikera Lokesh,MALE,27,SC,IND,698,1,699,0.32
95,Nakrekal,SC,10,Kommu Shobharani,FEMALE,37,SC,IND,672,0,672,0.31
95,Nakrekal,SC,11,Chinthamalla Rambabu,MALE,42,SC,IND,659,0,659,0.3
95,Nakrekal,SC,12,Gantepaka Swamy,MALE,49,SC,IND,629,0,629,0.29
95,Nakrekal,SC,13,Pedamaya Madhu,MALE,36,SC,IND,579,1,580,0.26
95,Nakrekal,SC,14,Venkanna Yathakula,MALE,37,SC,DHRMSMJP,549,6,555,0.25
95,Nakrekal,SC,15,Boda Ashwini Kumar,MALE,44,SC,IND,553,0,553,0.25
95,Nakrekal,SC,16,Venu Vura,MALE,26,SC,JSKHP,454,0,454,0.21
95,Nakrekal,SC,17,Singapaka Suresh,MALE,27,SC,IND,353,0,353,0.16
95,Nakrekal,SC,18,Puram Santhosh Kumar,MALE,41,SC,MTRSP,341,0,341,0.16
95,Nakrekal,SC,19,Vijay Kumar Pandiri,MALE,27,SC,YGATLSIP,333,1,334,0.15
95,Nakrekal,SC,20,Noone Venkat Swamy,MALE,54,SC,BLFP,250,1,251,0.11
95,Nakrekal,SC,21,Medi Naresh,MALE,31,SC,SJPI,215,0,215,0.1
95,Nakrekal,SC,22,Katta Srinivas,MALE,50,SC,IND,206,0,206,0.09
95,Nakrekal,SC,23,Bandari Raju,MALE,37,SC,IND,199,0,199,0.09
95,Nakrekal,SC,24,Medi Shantosh Kumar,MALE,33,SC,TRP,120,0,120,0.05
96,Thungathurthi,SC,1,Mandula Samel,MALE,62,SC,INC,128311,1224,129535,57.53
96,Thungathurthi,SC,2,Gadari Kishore Kumar,MALE,42,SC,BRS,78058,383,78441,34.84
96,Thungathurthi,SC,3,Kadiyam Ramachandraiah,MALE,62,SC,BJP,4377,35,4412,1.96
96,Thungathurthi,SC,4,Kongari Mallaiah,MALE,51,SC,IND,2219,2,2221,0.99
96,Thungathurthi,SC,5,Sirupangi Aravind Kumar,MALE,30,SC,IND,2190,7,2197,0.98
96,Thungathurthi,SC,6,Eadula Veerapapaiah,MALE,44,SC,MCPI,1620,1,1621,0.72
96,Thungathurthi,SC,7,Boddu Kiran,MALE,32,SC,BSP,1389,10,1399,0.62
96,Thungathurthi,SC,8,Nota,,,,NOTA,1351,4,1355,0.6
96,Thungathurthi,SC,9,Bagari Ananthaiah,MALE,59,SC,YGATLSIP,1347,3,1350,0.6
96,Thungathurthi,SC,10,Ashamalla Ravi Prasad,MALE,33,SC,IND,763,0,763,0.34
96,Thungathurthi,SC,11,K. Indira,FEMALE,47,SC,TECPI,511,1,512,0.23
96,Thungathurthi,SC,12,Yathakula Shekar,MALE,40,SC,IND,433,1,434,0.19
96,Thungathurthi,SC,13,Dasari Balaswami,MALE,32,SC,DHRMSMJP,401,2,403,0.18
96,Thungathurthi,SC,14,Devarakonda Janaiah,MALE,33,SC,RPPRINAT,310,0,310,0.14
96,Thungathurthi,SC,15,Siripangi Narsimha,MALE,33,SC,BARESP,216,1,217,0.1
97,Alair,GENERAL,1,Ilaiah Beerla,MALE,48,GENERAL,INC,121401,739,122140,57.41
97,Alair,GENERAL,2,Gongidi Sunitha,FEMALE,54,GENERAL,BRS,72313,191,72504,34.08
97,Alair,GENERAL,3,Padala Srinivas,MALE,51,GENERAL,BJP,9603,56,9659,4.54
97,Alair,GENERAL,4,Dheeravath Gopi Naik,MALE,54,ST,IND,1588,3,1591,0.75
97,Alair,GENERAL,5,Paladugu Upendra,FEMALE,28,SC,IND,1205,1,1206,0.57
97,Alair,GENERAL,6,Bhukya Ganesh,MALE,31,ST,IND,955,1,956,0.45
97,Alair,GENERAL,7,Jaligam Srikanth,MALE,29,SC,IND,921,0,921,0.43
97,Alair,GENERAL,8,Gaddamedi Sravani,FEMALE,41,GENERAL,AODRP,746,6,752,0.35
97,Alair,GENERAL,9,Nota,,,,NOTA,657,2,659,0.31
97,Alair,GENERAL,10,Gunna Sridevi,FEMALE,48,GENERAL,IND,643,1,644,0.3
97,Alair,GENERAL,11,Penta Ramesh,MALE,52,GENERAL,BMUP,262,1,263,0.12
97,Alair,GENERAL,12,Kandadi Manipal Reddy,MALE,38,GENERAL,TRP,231,0,231,0.11
97,Alair,GENERAL,13,Vyla Srinivas Reddy,MALE,59,GENERAL,IND,212,1,213,0.1
97,Alair,GENERAL,14,Gujjula Ramchandra Reddy,MALE,42,GENERAL,IND,187,1,188,0.09
97,Alair,GENERAL,15,Shikha Srinivas,MALE,42,GENERAL,YGATLSIP,147,6,153,0.07
97,Alair,GENERAL,16,Kolipaka Balaraju,MALE,30,SC,IND,119,0,119,0.06
97,Alair,GENERAL,17,Raasala Vinod Kumar,MALE,30,GENERAL,DHRMSMJP,117,0,117,0.05
97,Alair,GENERAL,18,M. Krishna,MALE,54,GENERAL,IND,108,1,109,0.05
97,Alair,GENERAL,19,Polepalli Prahalada,MALE,55,SC,TRPS,102,0,102,0.05
97,Alair,GENERAL,20,Nuchu Shivakumar,MALE,26,GENERAL,INDPJC,78,5,83,0.04
97,Alair,GENERAL,21,Bugga Sreekanth,MALE,30,SC,VTRP,77,1,78,0.04
97,Alair,GENERAL,22,Sunchu Devaiah,MALE,62,SC,IND,73,0,73,0.03
98,Jangoan,GENERAL,1,Palla Rajeshwar Reddy,MALE,60,GENERAL,BRS,98557,418,98975,48.61
98,Jangoan,GENERAL,2,Kommuri Pratap Reddy,MALE,68,GENERAL,INC,82139,1053,83192,40.86
98,Jangoan,GENERAL,3,Arutla Deshmantha Reddy,MALE,62,GENERAL,BJP,7595,139,7734,3.8
98,Jangoan,GENERAL,4,Kalluri Kranthi,MALE,38,GENERAL,AODRP,3043,1,3044,1.5
98,Jangoan,GENERAL,5,Kanaka Reddy Moku,MALE,49,GENERAL,CPI(M),1761,4,1765,0.87
98,Jangoan,GENERAL,6,Kottoju Srinivas,MALE,38,GENERAL,IND,1556,12,1568,0.77
98,Jangoan,GENERAL,7,Nota,,,,NOTA,1458,9,1467,0.72
98,Jangoan,GENERAL,8,Sujatha Janga,FEMALE,33,SC,IND,944,0,944,0.46
98,Jangoan,GENERAL,9,Boora Bhavana Rushi,MALE,55,GENERAL,IND,635,5,640,0.31
98,Jangoan,GENERAL,10,Banuka Naresh,MALE,38,GENERAL,IND,635,0,635,0.31
98,Jangoan,GENERAL,11,Sadam Madhan Mohan Yadav,MALE,26,GENERAL,IND,626,2,628,0.31
98,Jangoan,GENERAL,12,Karunakar Reddy Nalla,MALE,64,GENERAL,BLFP,601,2,603,0.3
98,Jangoan,GENERAL,13,Anjaiah Cheguri,MALE,47,GENERAL,IND,541,4,545,0.27
98,Jangoan,GENERAL,14,Chiranjeevi Gollapalli,MALE,36,SC,DHRMSMJP,466,10,476,0.23
98,Jangoan,GENERAL,15,Yasarapu Karnakar,MALE,36,SC,IND,340,1,341,0.17
98,Jangoan,GENERAL,16,Manthena Naresh,MALE,35,SC,RPI(A),328,0,328,0.16
98,Jangoan,GENERAL,17,Gandamala Isthari,MALE,61,SC,IPBP,234,0,234,0.11
98,Jangoan,GENERAL,18,Dr.banoth Raju,MALE,34,ST,IND,205,0,205,0.1
98,Jangoan,GENERAL,19,Parvatha Satheesh Kumar,MALE,43,GENERAL,BCYP,149,0,149,0.07
98,Jangoan,GENERAL,20,Nalla Srikanth,MALE,43,GENERAL,TLGNARJYS,127,0,127,0.06
99,Ghanpur (Station),SC,1,Kadiyam Srihari,MALE,73,SC,BRS,101239,457,101696,47.13
99,Ghanpur (Station),SC,2,Indira Singapuram,FEMALE,55,SC,INC,93209,708,93917,43.53
99,Ghanpur (Station),SC,3,Gunde Vijaya Rama Rao,MALE,69,SC,BJP,4931,53,4984,2.31
99,Ghanpur (Station),SC,4,Baskula Nagaraju,MALE,32,SC,IND,2462,4,2466,1.14
99,Ghanpur (Station),SC,5,Shaga Raju,MALE,49,SC,IND,2416,1,2417,1.12
99,Ghanpur (Station),SC,6,Navya Kursapelly,FEMALE,33,SC,IND,1800,0,1800,0.83
99,Ghanpur (Station),SC,7,Mothukupelly Prabhakar,MALE,37,SC,IND,1265,2,1267,0.59
99,Ghanpur (Station),SC,8,Dandem Rathnam,MALE,37,SC,IND,1251,2,1253,0.58
99,Ghanpur (Station),SC,9,Nota,,,,NOTA,1148,5,1153,0.53
99,Ghanpur (Station),SC,10,Marapaka Ramesh,MALE,34,SC,RPI(A),1119,8,1127,0.52
99,Ghanpur (Station),SC,11,Chiluka Varsha Prudhvi,FEMALE,28,SC,IND,994,0,994,0.46
99,Ghanpur (Station),SC,12,Mundrathi Srikanth,MALE,34,SC,IND,938,0,938,0.43
99,Ghanpur (Station),SC,13,Ar Nena Prem Ready Ripeeka,MALE,40,SC,MTRSP,391,4,395,0.18
99,Ghanpur (Station),SC,14,Kotte Yesebu,MALE,58,SC,DHRMSMJP,286,5,291,0.13
99,Ghanpur (Station),SC,15,Tatikayala Sujit Kumar,MALE,38,SC,TRP,240,3,243,0.11
99,Ghanpur (Station),SC,16,Anil Kumar Gadepaka,MALE,36,SC,IND,230,1,231,0.11
99,Ghanpur (Station),SC,17,Kalakoti Yadagiri,MALE,40,SC,BCYP,164,2,166,0.08
99,Ghanpur (Station),SC,18,Chinta Swamy,MALE,53,SC,AIFB,156,1,157,0.07
99,Ghanpur (Station),SC,19,Kunti Laxmaiah,MALE,52,SC,JASWP,144,0,144,0.07
99,Ghanpur (Station),SC,20,Chityala Rajinikanth,MALE,29,SC,VTRP,116,0,116,0.05
100,Palakurthi,GENERAL,1,Yashaswini Mamidala,FEMALE,26,GENERAL,INC,125668,1180,126848,57.62
100,Palakurthi,GENERAL,2,Dayakar Rao Errabelli,MALE,67,GENERAL,BRS,78796,418,79214,35.98
100,Palakurthi,GENERAL,3,Madavapeddi Venkat Reddy,MALE,61,GENERAL,IND,4144,2,4146,1.88
100,Palakurthi,GENERAL,4,Lega Rammohan Reddy,MALE,63,GENERAL,BJP,2939,43,2982,1.35
100,Palakurthi,GENERAL,5,Nota,,,,NOTA,2741,2,2743,1.25
100,Palakurthi,GENERAL,6,Bhujender Manyapu,MALE,50,GENERAL,IND,1118,2,1120,0.51
100,Palakurthi,GENERAL,7,Puligilla Bixapathi,MALE,48,GENERAL,IND,1041,6,1047,0.48
100,Palakurthi,GENERAL,8,Jarpula Ravender,MALE,31,ST,AODRP,949,7,956,0.43
100,Palakurthi,GENERAL,9,Panikara Raju,MALE,29,GENERAL,IND,225,0,225,0.1
100,Palakurthi,GENERAL,10,Budida Sunil,MALE,27,SC,DHRMSMJP,152,5,157,0.07
100,Palakurthi,GENERAL,11,Elishala Rajesh,MALE,37,GENERAL,BCYP,154,1,155,0.07
100,Palakurthi,GENERAL,12,Upendar Jeripothula,MALE,42,SC,IND,153,1,154,0.07
100,Palakurthi,GENERAL,13,Mamindla Ramesh Raja,MALE,41,GENERAL,CPI(ML)(L),129,2,131,0.06
100,Palakurthi,GENERAL,14,Dr. Narendar Vankudothu,MALE,36,ST,BMUP,120,1,121,0.05
100,Palakurthi,GENERAL,15,Ch. Bhupalgoud,MALE,74,GENERAL,AIBPSP,80,0,80,0.04
100,Palakurthi,GENERAL,16,Anil Kumar Gadepaka,MALE,36,SC,IND,75,2,77,0.03
101,Dornakal,ST,1,Jatoth Ram Chander Naik,MALE,48,ST,INC,114873,714,115587,60.01
101,Dornakal,ST,2,Dharamsoth Redya Naik,MALE,71,ST,BRS,62169,287,62456,32.42
101,Dornakal,ST,3,Ratna Azmeera,MALE,53,ST,IND,2773,0,2773,1.44
101,Dornakal,ST,4,Bhukya Gopikrishna,MALE,37,ST,IND,2243,1,2244,1.16
101,Dornakal,ST,5,Guguloth Parvathi Naik,FEMALE,32,ST,BSP,1883,9,1892,0.98
101,Dornakal,ST,6,Bhukya Sangeetha,FEMALE,36,ST,BJP,1803,14,1817,0.94
101,Dornakal,ST,7,Ravi Kumar Vankudothu,MALE,39,ST,TJP,1468,3,1471,0.76
101,Dornakal,ST,8,Nota,,,,NOTA,1388,4,1392,0.72
101,Dornakal,ST,9,Tagore Ravindar Naik Islavath,MALE,44,ST,IND,1344,2,1346,0.7
101,Dornakal,ST,10,Tejavath Somanna,MALE,61,ST,YGATLSIP,519,1,520,0.27
101,Dornakal,ST,11,Gugulothu Ravindar,MALE,35,ST,BMUP,285,1,286,0.15
101,Dornakal,ST,12,Guguloth Naresh,MALE,30,ST,IND,256,5,261,0.14
101,Dornakal,ST,13,Banothu Linganna,MALE,35,ST,BLIP,214,0,214,0.11
101,Dornakal,ST,14,Mahendar Bhukya,MALE,38,ST,BCYP,207,1,208,0.11
101,Dornakal,ST,15,Badavath Rajesh,MALE,37,ST,RPI,154,2,156,0.08
102,Mahabubabad,ST,1,Dr. Murali Naik Bhukya,MALE,57,ST,INC,115439,1205,116644,55.46
102,Mahabubabad,ST,2,Banoth Shankar Naik,MALE,58,ST,BRS,66177,296,66473,31.6
102,Mahabubabad,ST,3,Hussain Naik Jatothu,MALE,41,ST,BJP,16871,167,17038,8.1
102,Mahabubabad,ST,4,Guguloth Shekar Naik,MALE,25,ST,BSP,2003,13,2016,0.96
102,Mahabubabad,ST,5,Nota,,,,NOTA,1926,6,1932,0.92
102,Mahabubabad,ST,6,Nunavath Ramesh,MALE,44,ST,IND,1494,4,1498,0.71
102,Mahabubabad,ST,7,Bitchanayak Jatoth,MALE,53,ST,MCPI,1424,11,1435,0.68
102,Mahabubabad,ST,8,Battu Binnamma,FEMALE,51,ST,IND,754,8,762,0.36
102,Mahabubabad,ST,9,Venkanna Gugulothu,MALE,40,ST,IND,738,5,743,0.35
102,Mahabubabad,ST,10,Ramdasu Ponaka,MALE,51,ST,RPPRINAT,573,6,579,0.28
102,Mahabubabad,ST,11,Vattam Upender,MALE,47,ST,BMUP,489,4,493,0.23
102,Mahabubabad,ST,12,Jatoth Chakravarthy,MALE,27,ST,DHRMSMJP,430,5,435,0.21
102,Mahabubabad,ST,13,Dv Naik,MALE,37,ST,IND,280,0,280,0.13
103,Narsampet,GENERAL,1,Donthi Madhava Reddy,MALE,62,GENERAL,INC,103181,1004,104185,50.73
103,Narsampet,GENERAL,2,Peddi Sudarshan Reddy,MALE,49,GENERAL,BRS,85001,295,85296,41.53
103,Narsampet,GENERAL,3,Kambhampati Prathap (pulla Rao),MALE,45,GENERAL,BJP,3017,45,3062,1.49
103,Narsampet,GENERAL,4,Gone Yuwa Raj,MALE,40,GENERAL,AODRP,2450,1,2451,1.19
103,Narsampet,GENERAL,5,Dr. Gundala Madan Kumar,MALE,57,GENERAL,BSP,1517,14,1531,0.75
103,Narsampet,GENERAL,6,Pratap Reddy Mogili,MALE,62,GENERAL,IND,1399,1,1400,0.68
103,Narsampet,GENERAL,7,Emmadi Chinni Krishna Yadav,MALE,31,GENERAL,IND,1347,0,1347,0.66
103,Narsampet,GENERAL,8,Prem Lal Banoth [bpn],MALE,31,ST,IND,1114,1,1115,0.54
103,Narsampet,GENERAL,9,Ramesh Peddarapu,MALE,46,GENERAL,MCPI,1089,2,1091,0.53
103,Narsampet,GENERAL,10,Nota,,,,NOTA,730,8,738,0.36
103,Narsampet,GENERAL,11,Ramesh Gundeboina,MALE,39,GENERAL,YGATLSIP,717,0,717,0.35
103,Narsampet,GENERAL,12,Dr.penchala Srinivas,MALE,40,GENERAL,IND,616,1,617,0.3
103,Narsampet,GENERAL,13,Mogilicherla Sandeep,MALE,31,GENERAL,IND,561,0,561,0.27
103,Narsampet,GENERAL,14,Arelli Latha,FEMALE,50,GENERAL,JSKHP,518,1,519,0.25
103,Narsampet,GENERAL,15,Bushaboina Suresh Yadav,MALE,31,GENERAL,IND,352,0,352,0.17
103,Narsampet,GENERAL,16,Banothu Srinivas,MALE,41,ST,DHRMSMJP,206,1,207,0.1
103,Narsampet,GENERAL,17,Veeraswamy Undrathi,MALE,37,GENERAL,BCYP,196,1,197,0.1
104,Parkal,GENERAL,1,Revuri Prakash Reddy,MALE,71,GENERAL,INC,71742,831,72573,38.46
104,Parkal,GENERAL,2,Challa. Dharma Reddy.,MALE,55,GENERAL,BRS,64330,302,64632,34.25
104,Parkal,GENERAL,3,Kali Prasad Rao Pagadala,MALE,59,GENERAL,BJP,38593,142,38735,20.53
